TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,Year,Month,Day,DayName,CalculateRevenue,AgeGroup
6106,2018-11-28,10:33:02,111,57,Other,City_15,Online,True,20,Toys_Product,Toys,2,99.02599949,198.051999,Credit Card,False,19.8051999,True,Standard,3.0,Rainy,Black Friday,1,False,2018,11,28,Wednesday,198.05199898,Senior
6107,2023-12-10,21:20:37,417,51,Male,City_1,Online,True,357,Electronics_Product,Electronics,5,77.65641978,388.2820989,Cash,True,0.0,False,Standard,2.0,Snowy,Christmas Market,3,False,2023,12,10,Sunday,388.28209889999994,Senior
6108,2018-11-04,1:48:59,478,37,Other,City_8,86.0,False,714,Decorations_Product,Decorations,3,40.95220776,122.8566233,Cash,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,1,False,2018,11,4,Sunday,122.85662328000001,Mid-Age
6109,2018-12-19,7:24:56,261,27,Other,City_3,78.0,False,34,Electronics_Product,Electronics,3,29.6525923,88.95777689,Online Payment,True,0.0,False,In-Store,0.0,Snowy,Christmas Market,2,True,2018,12,19,Wednesday,88.9577769,Adult
6110,2021-12-24,11:50:04,184,34,Male,City_16,Online,True,373,Decorations_Product,Decorations,5,16.14111269,80.70556346,Debit Card,True,0.0,False,Standard,5.0,Rainy,No Events,3,True,2021,12,24,Friday,80.70556345,Adult
6111,2018-11-02,11:11:00,395,59,Male,City_8,27.0,False,751,Decorations_Product,Decorations,1,60.98237857,60.98237857,Cash,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,1,False,2018,11,2,Friday,60.98237857,Senior
6112,2019-11-24,15:21:07,360,67,Male,City_17,88.0,False,765,Electronics_Product,Electronics,2,20.01732795,40.03465589,Online Payment,False,4.003465589,True,In-Store,0.0,Snowy,Black Friday,5,True,2019,11,24,Sunday,40.0346559,Senior
6113,2019-12-31,4:21:15,333,70,Female,City_7,Online,True,75,Decorations_Product,Decorations,5,15.06476241,75.32381206,Credit Card,False,0.0,True,Express,2.0,Snowy,Christmas Market,4,True,2019,12,31,Tuesday,75.32381205,Senior
6114,2018-12-13,13:08:06,2,42,Male,City_9,54.0,False,961,Decorations_Product,Decorations,3,63.01921308,189.0576392,Debit Card,False,18.90576392,True,In-Store,0.0,Sunny,Black Friday,4,False,2018,12,13,Thursday,189.05763924000001,Mid-Age
6115,2022-12-16,0:28:05,492,55,Male,City_19,Online,True,291,Clothing_Product,Clothing,5,93.23336694,466.1668347,Credit Card,False,0.0,True,Overnight,2.0,Snowy,Christmas Market,4,True,2022,12,16,Friday,466.1668347,Senior
6116,2019-11-18,23:25:50,55,23,Other,City_13,63.0,False,731,Decorations_Product,Decorations,2,98.29563471,196.5912694,Debit Card,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,3,False,2019,11,18,Monday,196.59126942,Youth
6117,2020-11-05,13:13:41,173,28,Other,City_10,Online,True,628,Clothing_Product,Clothing,1,99.74727481,99.74727481,Cash,False,0.0,True,Standard,5.0,Snowy,No Events,5,True,2020,11,5,Thursday,99.74727481,Adult
6118,2023-12-22,7:05:48,337,40,Female,City_15,Online,True,395,Electronics_Product,Electronics,2,72.85877067,145.7175413,Online Payment,False,0.0,False,Standard,5.0,Rainy,No Events,1,True,2023,12,22,Friday,145.71754134,Mid-Age
6119,2021-12-27,0:13:51,192,57,Male,City_13,Online,True,769,Electronics_Product,Electronics,1,61.64437877,61.64437877,Online Payment,False,0.0,True,Overnight,1.0,Snowy,Christmas Market,2,True,2021,12,27,Monday,61.64437877,Senior
6120,2018-11-25,4:57:53,55,69,Female,City_9,14.0,False,319,Food_Product,Food,1,26.09300271,26.09300271,Credit Card,True,2.609300271,True,In-Store,0.0,Sunny,Black Friday,4,False,2018,11,25,Sunday,26.09300271,Senior
6121,2020-12-02,1:05:16,262,44,Male,City_4,31.0,False,402,Electronics_Product,Electronics,4,45.77947101,183.1178841,Cash,True,0.0,False,In-Store,0.0,Snowy,No Events,2,True,2020,12,2,Wednesday,183.11788404,Mid-Age
6122,2022-11-07,10:54:34,370,54,Male,City_14,47.0,False,293,Electronics_Product,Electronics,3,73.24809132,219.7442739,Debit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,3,True,2022,11,7,Monday,219.74427396,Senior
6123,2022-12-06,20:39:07,41,21,Female,City_9,Online,True,365,Toys_Product,Toys,2,67.09456939,134.1891388,Debit Card,False,0.0,True,Standard,4.0,Snowy,Christmas Market,5,False,2022,12,6,Tuesday,134.18913878,Youth
6124,2023-11-11,23:25:42,150,30,Female,City_4,Online,True,965,Electronics_Product,Electronics,1,19.02908658,19.02908658,Online Payment,False,1.902908658,False,Overnight,5.0,Rainy,Black Friday,5,False,2023,11,11,Saturday,19.02908658,Adult
6125,2018-12-31,19:49:15,34,23,Male,City_16,Online,True,429,Electronics_Product,Electronics,4,53.46055726,213.842229,Online Payment,False,0.0,True,Standard,4.0,Snowy,Christmas Market,5,False,2018,12,31,Monday,213.84222904,Youth
6126,2023-12-25,2:51:49,52,66,Female,City_6,Online,True,161,Clothing_Product,Clothing,5,61.52409414,307.6204707,Cash,True,0.0,True,Express,2.0,Sunny,No Events,2,False,2023,12,25,Monday,307.6204707,Senior
6127,2022-12-09,17:44:23,444,42,Other,City_15,83.0,False,263,Electronics_Product,Electronics,5,17.16894777,85.84473887,Debit Card,True,8.584473887,False,In-Store,0.0,Rainy,Black Friday,1,False,2022,12,9,Friday,85.84473885,Mid-Age
6128,2023-12-10,4:19:51,198,31,Female,City_18,Online,True,143,Decorations_Product,Decorations,2,83.90909633,167.8181927,Credit Card,False,16.78181927,True,Standard,2.0,Sunny,Black Friday,5,True,2023,12,10,Sunday,167.81819266,Adult
6129,2019-12-27,21:15:25,344,67,Male,City_12,Online,True,281,Clothing_Product,Clothing,3,57.05592007,171.1677602,Online Payment,False,17.11677602,False,Standard,2.0,Sunny,Black Friday,1,False,2019,12,27,Friday,171.16776020999998,Senior
6130,2021-12-14,12:02:07,120,39,Other,City_5,Online,True,329,Food_Product,Food,5,48.55114118,242.7557059,Credit Card,False,24.27557059,True,Overnight,1.0,Sunny,Black Friday,5,True,2021,12,14,Tuesday,242.7557059,Mid-Age
6131,2023-12-31,14:45:09,304,34,Male,City_8,Online,True,515,Toys_Product,Toys,3,44.41057843,133.2317353,Credit Card,False,0.0,False,Standard,3.0,Snowy,Christmas Market,3,False,2023,12,31,Sunday,133.23173529000002,Adult
6132,2019-11-20,9:26:58,92,35,Other,City_8,Online,True,78,Decorations_Product,Decorations,5,62.62980718,313.1490359,Cash,True,0.0,True,Overnight,4.0,Snowy,Christmas Market,3,True,2019,11,20,Wednesday,313.1490359,Adult
6133,2021-12-27,4:14:20,63,48,Male,City_1,Online,True,717,Clothing_Product,Clothing,1,46.30824556,46.30824556,Credit Card,False,0.0,True,Standard,5.0,Rainy,Christmas Market,3,False,2021,12,27,Monday,46.30824556,Mid-Age
6134,2022-11-20,4:33:52,304,44,Male,City_15,Online,True,185,Decorations_Product,Decorations,5,85.82700996,429.1350498,Online Payment,True,0.0,False,Express,5.0,Snowy,No Events,4,True,2022,11,20,Sunday,429.1350498,Mid-Age
6135,2023-12-24,23:39:48,499,33,Male,City_7,Online,True,901,Electronics_Product,Electronics,4,70.11871681,280.4748672,Credit Card,False,0.0,False,Express,3.0,Sunny,Christmas Market,4,False,2023,12,24,Sunday,280.47486724,Adult
6136,2018-12-21,7:54:07,135,18,Male,City_7,8.0,False,2,Toys_Product,Toys,3,14.01497285,42.04491854,Cash,True,4.204491854,False,In-Store,0.0,Rainy,Black Friday,3,False,2018,12,21,Friday,42.04491855,Teen
6137,2018-12-31,21:44:03,476,52,Other,City_8,92.0,False,212,Electronics_Product,Electronics,2,46.48312062,92.96624124,Debit Card,False,0.0,False,In-Store,0.0,Rainy,No Events,2,False,2018,12,31,Monday,92.96624124,Senior
6138,2018-11-16,3:14:10,427,70,Female,City_6,3.0,False,780,Clothing_Product,Clothing,2,17.93686413,35.87372827,Cash,True,0.0,False,In-Store,0.0,Snowy,Christmas Market,3,False,2018,11,16,Friday,35.87372826,Senior
6139,2021-11-23,23:38:01,417,46,Other,City_12,Online,True,411,Toys_Product,Toys,2,17.87595583,35.75191165,Credit Card,True,3.575191165,True,Express,2.0,Snowy,Black Friday,5,True,2021,11,23,Tuesday,35.75191166,Mid-Age
6140,2023-12-05,3:01:20,119,36,Other,City_17,Online,True,146,Electronics_Product,Electronics,2,40.06198743,80.12397486,Debit Card,False,8.012397486,False,Express,1.0,Sunny,Black Friday,4,True,2023,12,5,Tuesday,80.12397486,Mid-Age
6141,2020-12-08,20:53:55,33,56,Male,City_17,Online,True,273,Toys_Product,Toys,4,67.28749903,269.1499961,Cash,True,26.91499961,True,Express,5.0,Snowy,Black Friday,2,False,2020,12,8,Tuesday,269.14999612,Senior
6142,2019-12-11,21:15:32,356,32,Female,City_20,55.0,False,556,Toys_Product,Toys,3,25.98126838,77.94380515,Cash,False,7.794380515,False,In-Store,0.0,Snowy,Black Friday,2,False,2019,12,11,Wednesday,77.94380514,Adult
6143,2019-12-17,8:48:25,409,67,Other,City_16,Online,True,20,Toys_Product,Toys,2,49.49658468,98.99316936,Cash,False,0.0,False,Overnight,5.0,Snowy,No Events,4,False,2019,12,17,Tuesday,98.99316936,Senior
6144,2020-11-08,13:05:04,42,64,Male,City_4,Online,True,2,Electronics_Product,Electronics,4,49.50536962,198.0214785,Cash,False,0.0,False,Overnight,3.0,Rainy,Christmas Market,5,True,2020,11,8,Sunday,198.02147848,Senior
6145,2022-11-05,21:33:47,408,50,Male,City_15,41.0,False,443,Electronics_Product,Electronics,5,66.03860437,330.1930219,Online Payment,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,5,False,2022,11,5,Saturday,330.19302185000004,Mid-Age
6146,2019-12-28,15:06:41,126,45,Female,City_10,Online,True,411,Toys_Product,Toys,5,79.2938047,396.4690235,Online Payment,True,0.0,True,Express,3.0,Sunny,No Events,1,True,2019,12,28,Saturday,396.4690235,Mid-Age
6147,2019-11-06,22:59:35,402,61,Other,City_5,29.0,False,713,Clothing_Product,Clothing,4,64.3213231,257.2852924,Online Payment,False,25.72852924,False,In-Store,0.0,Rainy,Black Friday,3,False,2019,11,6,Wednesday,257.2852924,Senior
6148,2021-11-29,22:06:03,249,31,Male,City_17,2.0,False,635,Toys_Product,Toys,3,16.59678749,49.79036248,Online Payment,True,4.979036248,True,In-Store,0.0,Rainy,Black Friday,1,True,2021,11,29,Monday,49.790362470000005,Adult
6149,2022-11-10,22:48:32,457,39,Male,City_5,93.0,False,499,Decorations_Product,Decorations,4,15.33328807,61.33315226,Cash,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,5,False,2022,11,10,Thursday,61.33315228,Mid-Age
6150,2023-11-17,11:49:25,266,55,Female,City_3,Online,True,711,Clothing_Product,Clothing,1,21.32230435,21.32230435,Cash,True,0.0,False,Standard,3.0,Snowy,No Events,1,False,2023,11,17,Friday,21.32230435,Senior
6151,2022-12-02,4:30:08,188,66,Female,City_9,Online,True,785,Decorations_Product,Decorations,1,26.65563397,26.65563397,Cash,False,0.0,False,Express,3.0,Sunny,Christmas Market,2,False,2022,12,2,Friday,26.65563397,Senior
6152,2020-12-27,21:08:38,306,32,Female,City_5,85.0,False,75,Decorations_Product,Decorations,3,74.94490246,224.8347074,Online Payment,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,4,True,2020,12,27,Sunday,224.83470738,Adult
6153,2022-12-04,21:10:45,107,62,Male,City_6,Online,True,594,Electronics_Product,Electronics,3,47.98425079,143.9527524,Online Payment,True,14.39527524,True,Standard,1.0,Snowy,Black Friday,1,False,2022,12,4,Sunday,143.95275236999998,Senior
6154,2019-11-28,6:47:28,459,33,Female,City_16,54.0,False,793,Electronics_Product,Electronics,2,79.06068403,158.1213681,Online Payment,True,15.81213681,False,In-Store,0.0,Rainy,Black Friday,3,False,2019,11,28,Thursday,158.12136806,Adult
6155,2019-12-03,19:33:58,474,31,Male,City_9,1.0,False,690,Decorations_Product,Decorations,3,90.08525561,270.2557668,Debit Card,False,27.02557668,False,In-Store,0.0,Rainy,Black Friday,5,True,2019,12,3,Tuesday,270.25576683,Adult
6156,2020-11-14,22:00:59,210,29,Male,City_7,Online,True,608,Electronics_Product,Electronics,4,90.84701496,363.3880598,Debit Card,True,36.33880598,True,Standard,4.0,Rainy,Black Friday,4,True,2020,11,14,Saturday,363.38805984,Adult
6157,2023-12-18,18:42:17,93,42,Female,City_19,Online,True,397,Electronics_Product,Electronics,5,74.60005031,373.0002515,Cash,True,0.0,False,Express,5.0,Snowy,Christmas Market,4,False,2023,12,18,Monday,373.00025155000003,Mid-Age
6158,2019-11-08,21:34:34,150,66,Female,City_3,53.0,False,71,Food_Product,Food,3,48.36802826,145.1040848,Cash,False,0.0,False,In-Store,0.0,Rainy,No Events,2,True,2019,11,8,Friday,145.10408478,Senior
6159,2020-12-23,4:35:23,267,57,Male,City_5,Online,True,517,Clothing_Product,Clothing,4,11.42288905,45.6915562,Credit Card,False,0.0,True,Express,1.0,Snowy,No Events,3,False,2020,12,23,Wednesday,45.6915562,Senior
6160,2022-11-10,7:51:08,404,21,Male,City_8,Online,True,120,Electronics_Product,Electronics,5,83.98820952,419.9410476,Online Payment,True,0.0,True,Overnight,4.0,Snowy,Christmas Market,4,False,2022,11,10,Thursday,419.9410476,Youth
6161,2019-11-17,20:48:30,104,49,Other,City_18,33.0,False,40,Toys_Product,Toys,5,75.36618875,376.8309437,Cash,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,3,False,2019,11,17,Sunday,376.83094375,Mid-Age
6162,2023-11-06,3:41:34,496,32,Female,City_7,Online,True,754,Clothing_Product,Clothing,3,35.12271195,105.3681359,Cash,True,0.0,False,Express,2.0,Snowy,No Events,4,True,2023,11,6,Monday,105.36813585000002,Adult
6163,2018-12-02,11:25:06,196,50,Other,City_19,87.0,False,88,Food_Product,Food,5,56.03099039,280.1549519,Online Payment,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,3,True,2018,12,2,Sunday,280.15495195,Mid-Age
6164,2018-11-12,19:17:44,131,70,Male,City_18,91.0,False,435,Toys_Product,Toys,3,24.79393767,74.38181302,Online Payment,False,0.0,False,In-Store,0.0,Snowy,No Events,2,False,2018,11,12,Monday,74.38181301,Senior
6165,2020-12-20,5:57:03,337,28,Male,City_8,35.0,False,162,Clothing_Product,Clothing,4,75.04132329,300.1652932,Cash,True,30.01652932,False,In-Store,0.0,Sunny,Black Friday,4,True,2020,12,20,Sunday,300.16529316,Adult
6166,2020-11-26,21:27:02,450,38,Male,City_12,Online,True,164,Decorations_Product,Decorations,3,42.69145637,128.0743691,Credit Card,False,12.80743691,True,Standard,4.0,Sunny,Black Friday,4,False,2020,11,26,Thursday,128.07436911,Mid-Age
6167,2019-12-28,8:44:49,492,30,Female,City_6,50.0,False,586,Food_Product,Food,5,74.42126741,372.106337,Debit Card,False,0.0,True,In-Store,0.0,Rainy,Christmas Market,2,True,2019,12,28,Saturday,372.10633705,Adult
6168,2020-11-30,5:39:16,366,23,Female,City_7,Online,True,234,Food_Product,Food,2,10.80206375,21.6041275,Online Payment,False,2.16041275,True,Standard,1.0,Snowy,Black Friday,2,False,2020,11,30,Monday,21.6041275,Youth
6169,2019-12-14,8:32:22,499,70,Male,City_3,Online,True,562,Decorations_Product,Decorations,3,86.84234953,260.5270486,Cash,True,26.05270486,True,Overnight,1.0,Snowy,Black Friday,5,False,2019,12,14,Saturday,260.52704859000005,Senior
6170,2023-11-17,6:34:37,295,40,Other,City_6,Online,True,30,Food_Product,Food,3,34.43575517,103.3072655,Online Payment,False,0.0,False,Standard,1.0,Sunny,Christmas Market,5,False,2023,11,17,Friday,103.30726551000001,Mid-Age
6171,2023-11-18,12:51:23,191,56,Male,City_19,Online,True,150,Clothing_Product,Clothing,1,51.25551982,51.25551982,Online Payment,False,5.125551982,False,Standard,3.0,Rainy,Black Friday,2,False,2023,11,18,Saturday,51.25551982,Senior
6172,2023-12-27,20:06:44,121,45,Female,City_20,65.0,False,375,Decorations_Product,Decorations,2,48.94974894,97.89949787,Cash,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,4,True,2023,12,27,Wednesday,97.89949788,Mid-Age
6173,2019-11-04,9:24:36,120,38,Female,City_19,Online,True,480,Toys_Product,Toys,1,90.41213388,90.41213388,Cash,True,0.0,True,Standard,1.0,Rainy,Christmas Market,4,False,2019,11,4,Monday,90.41213388,Mid-Age
6174,2019-12-21,22:23:55,128,36,Other,City_14,68.0,False,857,Electronics_Product,Electronics,2,34.9863372,69.9726744,Credit Card,False,6.99726744,True,In-Store,0.0,Sunny,Black Friday,1,False,2019,12,21,Saturday,69.9726744,Mid-Age
6175,2023-12-04,18:05:04,359,70,Male,City_18,Online,True,270,Food_Product,Food,4,45.06911241,180.2764496,Debit Card,True,18.02764496,False,Standard,1.0,Sunny,Black Friday,1,False,2023,12,4,Monday,180.27644964,Senior
6176,2020-11-29,6:37:37,392,58,Male,City_8,Online,True,256,Toys_Product,Toys,2,31.9137096,63.8274192,Credit Card,False,6.38274192,True,Standard,1.0,Sunny,Black Friday,1,False,2020,11,29,Sunday,63.8274192,Senior
6177,2018-11-02,11:36:50,477,36,Other,City_1,27.0,False,99,Food_Product,Food,3,46.4701149,139.4103447,Credit Card,False,13.94103447,True,In-Store,0.0,Rainy,Black Friday,2,True,2018,11,2,Friday,139.4103447,Mid-Age
6178,2022-11-29,19:09:24,241,50,Male,City_3,73.0,False,339,Food_Product,Food,2,99.50436934,199.0087387,Debit Card,True,19.90087387,True,In-Store,0.0,Sunny,Black Friday,1,False,2022,11,29,Tuesday,199.00873868,Mid-Age
6179,2022-11-08,20:07:13,356,65,Female,City_14,98.0,False,876,Toys_Product,Toys,4,21.12760277,84.51041109,Credit Card,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,4,True,2022,11,8,Tuesday,84.51041108,Senior
6180,2020-11-28,21:27:41,53,62,Male,City_13,98.0,False,600,Clothing_Product,Clothing,1,33.08871824,33.08871824,Online Payment,False,3.308871824,False,In-Store,0.0,Rainy,Black Friday,2,True,2020,11,28,Saturday,33.08871824,Senior
6181,2023-11-19,13:57:09,254,34,Female,City_14,Online,True,899,Toys_Product,Toys,2,52.19906067,104.3981213,Online Payment,True,10.43981213,True,Standard,3.0,Sunny,Black Friday,1,True,2023,11,19,Sunday,104.39812134,Adult
6182,2021-12-13,4:23:50,132,60,Male,City_14,Online,True,897,Electronics_Product,Electronics,5,38.49955182,192.4977591,Cash,True,19.24977591,True,Express,3.0,Snowy,Black Friday,1,False,2021,12,13,Monday,192.4977591,Senior
6183,2022-12-18,11:59:22,195,25,Other,City_9,Online,True,386,Food_Product,Food,5,39.92995068,199.6497534,Credit Card,False,19.96497534,False,Express,3.0,Sunny,Black Friday,1,True,2022,12,18,Sunday,199.64975339999998,Youth
6184,2019-12-11,9:31:12,199,31,Male,City_4,Online,True,687,Electronics_Product,Electronics,5,81.68755686,408.4377843,Debit Card,True,0.0,True,Overnight,4.0,Snowy,Christmas Market,4,False,2019,12,11,Wednesday,408.4377843,Adult
6185,2018-11-16,15:00:04,7,20,Male,City_19,91.0,False,527,Food_Product,Food,4,94.25501181,377.0200473,Credit Card,False,0.0,True,In-Store,0.0,Sunny,Christmas Market,3,True,2018,11,16,Friday,377.02004724,Youth
6186,2023-11-11,17:11:52,23,18,Female,City_4,Online,True,101,Clothing_Product,Clothing,1,16.65424855,16.65424855,Credit Card,False,1.665424855,True,Overnight,5.0,Sunny,Black Friday,4,True,2023,11,11,Saturday,16.65424855,Teen
6187,2023-12-13,14:02:55,384,28,Male,City_6,67.0,False,557,Food_Product,Food,4,33.77475433,135.0990173,Debit Card,True,13.50990173,True,In-Store,0.0,Rainy,Black Friday,3,True,2023,12,13,Wednesday,135.09901732,Adult
6188,2022-11-09,21:22:09,317,42,Male,City_1,14.0,False,651,Food_Product,Food,5,62.7246543,313.6232715,Credit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,3,False,2022,11,9,Wednesday,313.6232715,Mid-Age
6189,2018-12-12,12:56:43,448,22,Female,City_10,6.0,False,961,Electronics_Product,Electronics,3,18.33999283,55.0199785,Online Payment,False,5.50199785,True,In-Store,0.0,Snowy,Black Friday,1,True,2018,12,12,Wednesday,55.01997849,Youth
6190,2021-11-01,22:41:05,76,51,Male,City_20,Online,True,321,Food_Product,Food,2,93.37245598,186.744912,Credit Card,False,18.6744912,True,Express,5.0,Sunny,Black Friday,3,False,2021,11,1,Monday,186.74491196,Senior
6191,2022-12-17,19:28:39,364,59,Other,City_18,Online,True,767,Toys_Product,Toys,3,41.71701394,125.1510418,Online Payment,True,0.0,True,Standard,2.0,Snowy,Christmas Market,2,True,2022,12,17,Saturday,125.15104182,Senior
6192,2018-11-01,0:58:26,110,43,Male,City_2,87.0,False,4,Electronics_Product,Electronics,4,93.0465676,372.1862704,Debit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,1,True,2018,11,1,Thursday,372.1862704,Mid-Age
6193,2022-12-15,14:34:48,297,37,Male,City_9,52.0,False,783,Food_Product,Food,5,97.09007349,485.4503675,Cash,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,3,False,2022,12,15,Thursday,485.45036745,Mid-Age
6194,2020-11-09,11:50:39,323,36,Male,City_18,Online,True,8,Clothing_Product,Clothing,1,87.32595179,87.32595179,Online Payment,False,0.0,False,Express,5.0,Rainy,Christmas Market,5,False,2020,11,9,Monday,87.32595179,Mid-Age
6195,2023-12-15,13:58:26,116,53,Female,City_1,Online,True,783,Electronics_Product,Electronics,5,57.60252127,288.0126063,Credit Card,False,0.0,False,Express,1.0,Sunny,No Events,2,True,2023,12,15,Friday,288.01260635,Senior
6196,2022-11-27,1:42:18,164,33,Female,City_17,Online,True,77,Electronics_Product,Electronics,5,33.264488,166.32244,Cash,False,16.632244,False,Overnight,3.0,Snowy,Black Friday,3,True,2022,11,27,Sunday,166.32244,Adult
6197,2021-12-27,16:17:02,270,58,Male,City_2,Online,True,607,Electronics_Product,Electronics,5,97.95308146,489.7654073,Online Payment,False,0.0,False,Express,2.0,Snowy,No Events,3,True,2021,12,27,Monday,489.76540730000005,Senior
6198,2021-12-25,16:24:52,47,32,Female,City_20,Online,True,934,Decorations_Product,Decorations,4,67.09470379,268.3788152,Cash,True,0.0,True,Express,5.0,Sunny,Christmas Market,1,True,2021,12,25,Saturday,268.37881516,Adult
6199,2019-12-02,4:20:32,103,34,Other,City_16,Online,True,345,Decorations_Product,Decorations,5,93.59111614,467.9555807,Credit Card,False,0.0,True,Express,4.0,Snowy,No Events,4,True,2019,12,2,Monday,467.9555807,Adult
6200,2020-11-22,20:56:11,213,42,Other,City_14,91.0,False,180,Decorations_Product,Decorations,4,77.45569427,309.8227771,Cash,False,0.0,True,In-Store,0.0,Rainy,Christmas Market,2,True,2020,11,22,Sunday,309.82277708,Mid-Age
6201,2022-12-12,18:32:14,408,52,Female,City_14,Online,True,153,Toys_Product,Toys,2,50.77622397,101.5524479,Credit Card,True,0.0,True,Standard,2.0,Sunny,No Events,4,True,2022,12,12,Monday,101.55244794,Senior
6202,2018-12-25,6:38:44,323,58,Male,City_3,63.0,False,192,Toys_Product,Toys,2,31.66786903,63.33573807,Credit Card,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,4,True,2018,12,25,Tuesday,63.33573806,Senior
6203,2023-12-10,3:16:23,286,58,Female,City_5,Online,True,648,Food_Product,Food,3,30.09224523,90.27673568,Cash,False,0.0,False,Overnight,2.0,Rainy,Christmas Market,5,False,2023,12,10,Sunday,90.27673569,Senior
6204,2022-12-24,0:38:06,207,41,Female,City_6,70.0,False,787,Food_Product,Food,5,89.98020168,449.9010084,Credit Card,False,0.0,True,In-Store,0.0,Rainy,No Events,3,False,2022,12,24,Saturday,449.90100839999997,Mid-Age
6205,2021-11-10,5:31:46,423,48,Male,City_4,Online,True,108,Food_Product,Food,1,10.27002678,10.27002678,Cash,True,0.0,True,Express,2.0,Snowy,No Events,4,True,2021,11,10,Wednesday,10.27002678,Mid-Age
6206,2021-11-25,18:07:17,375,33,Male,City_16,Online,True,829,Toys_Product,Toys,5,81.13849391,405.6924695,Online Payment,False,40.56924695,False,Overnight,1.0,Rainy,Black Friday,5,False,2021,11,25,Thursday,405.69246954999994,Adult
6207,2019-11-29,16:05:24,89,42,Other,City_17,Online,True,520,Food_Product,Food,4,51.38140817,205.5256327,Debit Card,False,20.55256327,False,Overnight,1.0,Snowy,Black Friday,4,True,2019,11,29,Friday,205.52563268,Mid-Age
6208,2023-12-26,16:15:59,441,68,Male,City_13,Online,True,831,Toys_Product,Toys,2,45.09016653,90.18033305,Debit Card,True,9.018033305,False,Standard,3.0,Sunny,Black Friday,5,True,2023,12,26,Tuesday,90.18033306,Senior
6209,2019-12-25,23:51:44,315,56,Other,City_14,Online,True,722,Clothing_Product,Clothing,3,15.36849409,46.10548226,Cash,True,0.0,True,Overnight,2.0,Rainy,No Events,2,False,2019,12,25,Wednesday,46.10548227,Senior
6210,2020-12-06,2:56:15,274,20,Other,City_19,35.0,False,251,Decorations_Product,Decorations,5,71.15425932,355.7712966,Credit Card,False,0.0,True,In-Store,0.0,Sunny,No Events,1,True,2020,12,6,Sunday,355.77129659999997,Youth
6211,2022-11-07,22:39:21,429,38,Other,City_12,Online,True,524,Food_Product,Food,2,74.19531588,148.3906318,Online Payment,False,0.0,True,Standard,5.0,Sunny,No Events,2,False,2022,11,7,Monday,148.39063176,Mid-Age
6212,2019-11-03,3:19:54,237,65,Female,City_11,Online,True,709,Electronics_Product,Electronics,5,98.5646205,492.8231025,Cash,True,0.0,False,Overnight,2.0,Snowy,No Events,4,False,2019,11,3,Sunday,492.8231025,Senior
6213,2021-12-25,9:48:40,54,36,Female,City_4,74.0,False,374,Clothing_Product,Clothing,3,66.6787868,200.0363604,Cash,True,20.00363604,False,In-Store,0.0,Sunny,Black Friday,3,False,2021,12,25,Saturday,200.03636039999998,Mid-Age
6214,2022-12-20,4:55:41,470,52,Male,City_11,91.0,False,390,Decorations_Product,Decorations,4,48.80191646,195.2076658,Cash,True,0.0,True,In-Store,0.0,Snowy,No Events,2,True,2022,12,20,Tuesday,195.20766584,Senior
6215,2019-12-13,11:14:39,425,70,Other,City_18,96.0,False,779,Clothing_Product,Clothing,3,42.73566738,128.2070021,Online Payment,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,3,False,2019,12,13,Friday,128.20700214000001,Senior
6216,2021-11-18,10:18:28,150,29,Female,City_8,48.0,False,795,Decorations_Product,Decorations,3,31.58715361,94.76146082,Online Payment,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,3,False,2021,11,18,Thursday,94.76146083,Adult
6217,2022-11-23,1:01:31,466,26,Male,City_12,Online,True,378,Electronics_Product,Electronics,4,36.93136081,147.7254432,Cash,False,14.77254432,False,Express,3.0,Snowy,Black Friday,3,True,2022,11,23,Wednesday,147.72544324,Adult
6218,2021-12-04,18:54:02,38,54,Other,City_6,Online,True,657,Toys_Product,Toys,4,52.94793278,211.7917311,Cash,True,21.17917311,True,Standard,1.0,Sunny,Black Friday,3,True,2021,12,4,Saturday,211.79173112,Senior
6219,2021-11-24,0:45:29,470,41,Male,City_6,Online,True,711,Decorations_Product,Decorations,2,58.2642045,116.528409,Credit Card,True,11.6528409,False,Express,2.0,Snowy,Black Friday,2,True,2021,11,24,Wednesday,116.528409,Mid-Age
